,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
23999,44,7,120277,13,2,2,2,1,1,99999,0,45,1,2
24000,19,3,294029,7,1,6,4,5,2,0,0,32,37,1
24001,23,3,112819,9,1,10,4,1,1,0,0,40,1,1
24002,41,3,152636,9,3,7,5,1,2,0,0,50,1,1
24003,63,6,301611,9,2,12,2,1,1,0,0,20,1,1
24004,51,3,134808,9,5,3,5,1,2,0,0,40,1,1
24005,49,3,64216,9,3,8,1,1,1,0,0,90,1,1
24006,29,1,214284,14,1,4,5,3,2,0,0,20,22,1
24007,25,3,469572,10,1,4,1,1,1,8614,0,40,1,2
24008,44,2,282722,15,2,4,2,1,1,99999,0,50,1,2
24009,17,3,231439,7,1,3,4,1,1,0,0,30,1,1
24010,42,7,120277,14,2,2,2,1,1,0,0,40,1,2
24011,21,3,364685,7,1,11,4,1,2,0,0,35,1,1
24012,26,3,18827,10,1,8,1,1,1,0,0,40,1,1
24013,24,3,169129,10,1,4,1,1,1,0,0,40,1,1
24014,30,3,202051,13,2,2,2,1,1,0,0,42,1,2
24015,58,6,353244,13,7,12,5,1,2,27828,0,50,1,2
24016,19,3,574271,9,1,3,4,1,1,0,0,28,1,1
24017,65,1,29276,4,7,5,6,1,2,0,0,24,1,1
24018,52,2,104501,10,2,11,2,1,1,0,0,60,1,2
24019,17,3,394176,6,1,3,4,1,1,0,0,20,1,1
24020,27,3,85625,9,1,5,4,1,1,0,0,22,1,1
24021,53,3,340723,15,1,4,1,1,2,0,0,40,1,1
24022,24,3,149342,13,1,6,1,1,2,0,0,40,1,1
24023,37,3,73715,10,2,7,2,1,1,0,0,40,1,2
24024,34,3,143083,11,2,1,3,1,2,0,0,18,1,1
24025,40,5,290660,12,3,2,1,1,1,8614,0,50,1,2
24026,49,5,98738,9,2,7,2,1,1,0,0,40,1,2
24027,86,3,149912,14,1,1,1,1,2,0,0,40,1,1
24028,49,3,309033,11,2,4,3,1,2,15024,0,60,1,2
24029,43,2,96129,7,2,3,2,1,1,0,0,60,1,1
24030,47,3,216096,10,4,2,5,1,2,0,0,35,8,1
24031,32,3,171091,9,2,8,2,1,1,0,0,50,1,2
24032,30,2,79303,11,2,9,2,1,1,0,0,60,1,1
24033,25,5,182380,9,1,7,4,1,1,0,0,40,1,1
24034,42,3,36271,13,2,6,2,1,1,0,0,40,1,2
24035,60,3,118197,10,2,7,2,1,1,0,0,65,1,1
24036,46,3,269652,10,2,7,2,1,1,4386,0,38,1,2
24037,39,5,193815,10,2,13,2,1,1,0,0,40,1,2
24038,28,3,141957,12,2,11,2,1,1,0,1887,70,1,2
24039,26,3,222637,6,1,7,1,1,1,0,0,55,8,1
24040,27,3,118230,10,1,1,4,1,2,0,0,40,1,1
24041,59,3,174040,10,3,4,5,1,1,0,0,40,1,1
24042,64,1,105748,9,2,9,2,1,1,0,0,40,1,1
24043,90,2,82628,9,1,2,1,1,1,2964,0,12,1,1
24044,51,3,205100,10,3,6,1,1,2,0,0,45,1,2
24045,36,3,107916,9,2,8,2,1,1,0,2002,40,1,1
24046,39,3,130620,4,4,10,5,5,2,0,0,40,25,1
24047,30,6,361817,9,1,12,4,1,1,0,0,25,1,1
24048,47,2,235646,14,2,4,2,1,1,0,0,40,1,2
24049,32,3,53277,14,2,2,2,1,1,0,0,60,1,2
24050,24,3,456460,12,2,1,3,1,2,0,0,40,1,1
24051,23,3,293091,9,1,6,4,1,1,0,0,30,1,1
24052,62,3,210935,9,2,5,2,1,1,0,0,20,1,1
24053,48,6,199763,10,2,12,3,1,2,0,0,20,1,1
24054,62,6,223447,8,3,12,1,1,1,0,0,40,11,1
24055,35,2,233533,13,5,7,1,1,1,0,0,65,1,1
24056,27,3,95647,13,1,4,4,3,1,0,0,40,1,1
24057,49,3,199763,10,3,10,1,1,2,0,0,35,1,1
24058,18,3,74539,6,1,6,1,1,1,0,0,20,1,1
24059,19,3,84610,10,1,5,4,1,2,0,0,30,1,1
24060,63,7,96930,12,2,6,2,1,1,0,0,40,1,2
24061,54,3,115602,9,2,5,3,2,2,0,0,40,1,1
24062,24,3,237341,10,2,4,3,1,2,0,0,40,1,2
24063,61,3,143800,6,2,8,2,1,1,0,0,50,1,2
24064,50,7,163921,9,2,6,2,1,1,0,0,48,1,2
24065,36,3,68273,13,2,6,2,1,1,0,0,40,1,2
24066,21,3,113163,10,1,1,4,1,1,0,0,50,1,1
24067,38,7,478829,15,2,4,2,1,1,99999,0,50,1,2
24068,30,3,345705,10,2,2,6,1,1,0,0,40,1,1
24069,22,3,385077,9,1,7,4,1,1,2907,0,40,1,1
24070,33,3,192286,10,3,1,1,3,2,0,0,52,1,1
24071,39,5,236391,9,2,10,2,1,1,0,0,38,1,2
24072,42,3,106679,9,2,7,2,1,1,0,0,50,1,2
24073,47,6,308242,9,2,12,2,1,1,0,0,40,1,1
24074,42,5,46094,13,3,8,1,1,1,0,0,33,1,1
24075,29,3,194940,13,2,2,2,1,1,0,0,40,1,1
24076,35,3,341643,13,1,6,1,1,1,0,0,55,1,1
24077,23,3,210474,10,1,5,4,1,2,0,0,30,1,1
24078,28,3,76313,10,2,7,2,4,1,0,0,60,1,1
24079,34,3,115858,9,3,1,4,1,2,0,0,40,1,1
24080,40,3,55191,10,1,1,1,2,2,0,0,40,1,1
24081,67,2,364862,9,7,5,1,1,2,0,0,30,1,1
24082,49,3,334787,9,2,5,2,1,1,0,0,40,1,1
24083,34,3,205733,9,1,1,1,1,2,0,0,40,1,1
24084,60,6,120163,13,2,12,2,1,1,0,0,40,1,1
24085,26,3,333677,13,1,2,4,1,1,2463,0,35,1,1
24086,25,3,208591,9,1,10,4,1,1,0,0,40,1,1
24087,40,3,341204,10,3,2,5,1,2,1831,0,30,1,1
24088,56,2,115422,9,2,9,2,1,1,0,0,40,1,1
24089,35,7,111319,12,2,6,2,1,1,0,1887,45,1,2
24090,54,3,816750,9,2,7,2,1,1,0,2051,40,1,1
24091,25,3,167835,13,1,2,1,1,2,3325,0,40,1,1
24092,28,3,92262,13,2,6,2,1,1,0,0,40,1,1
24093,31,3,91964,13,1,2,1,1,1,0,0,40,1,1
24094,45,3,107682,9,3,1,5,1,2,0,0,40,1,1
24095,52,1,135388,9,2,7,2,1,1,5013,0,40,1,1
24096,39,2,597843,14,1,4,1,1,2,0,0,50,17,1
24097,19,3,389942,9,1,6,1,1,1,0,0,40,1,1
24098,23,3,442274,8,1,1,5,1,1,0,0,40,1,1
24099,23,3,595461,4,1,7,1,1,1,0,0,40,6,1
24100,52,3,284329,11,2,4,2,1,1,15024,0,40,1,2
24101,33,2,127894,15,2,4,2,1,1,0,0,60,1,2
24102,35,3,196899,13,1,3,1,3,2,0,0,50,23,1
24103,58,3,212534,9,2,7,2,1,1,0,0,40,1,1
24104,61,3,71209,9,2,7,2,1,1,0,0,45,1,2
24105,39,3,237943,13,2,2,2,1,1,99999,0,70,1,2
24106,38,3,190759,7,2,7,2,1,1,0,0,40,1,1
24107,59,3,100313,9,2,2,2,1,1,0,1887,40,1,2
24108,41,3,344624,13,3,2,1,1,1,0,0,50,1,2
24109,27,6,194024,5,5,12,5,1,2,0,0,50,1,1
24110,19,3,87497,7,1,8,6,1,1,0,0,10,1,1
24111,22,3,236907,10,1,3,4,1,1,0,0,20,1,1
24112,59,3,169639,12,7,2,5,1,2,0,0,40,1,1
24113,37,3,105803,9,2,7,2,1,1,3103,0,45,1,2
24114,31,3,149507,8,2,7,2,1,1,0,0,43,1,1
24115,18,3,294387,7,1,3,1,1,1,0,0,40,1,1
24116,20,3,161708,10,1,6,4,1,2,0,0,35,1,1
24117,28,3,282389,9,1,8,1,1,1,0,0,60,1,1
24118,28,3,64940,10,1,5,4,1,2,0,0,30,1,1
24119,49,3,195727,13,2,2,2,1,1,0,0,40,1,1
24120,38,5,37931,9,2,13,2,1,1,0,0,40,1,2
24121,19,3,170720,9,1,6,4,1,1,0,0,20,1,1
24122,43,3,152958,13,2,2,2,1,1,7298,0,40,1,2
24123,28,3,312372,9,2,2,2,2,1,15024,0,40,1,2
24124,41,3,39581,10,3,1,1,2,2,0,0,24,26,1
24125,50,3,206862,14,2,2,2,1,1,0,0,65,1,2
24126,46,3,216934,13,3,1,1,1,1,0,0,40,24,1
24127,20,3,143062,10,1,9,4,1,1,0,0,40,1,1
24128,45,3,242391,13,2,2,2,1,1,0,0,60,1,2
24129,28,3,165030,10,1,2,1,1,2,0,0,50,1,1
24130,37,3,199251,10,2,5,3,1,2,0,0,40,1,1
24131,46,2,353012,16,2,4,2,1,1,0,1902,50,1,2
24132,66,3,174491,9,2,3,2,1,1,0,0,40,1,1
24133,35,6,333305,10,2,12,4,1,2,0,0,40,1,1
24134,38,3,203138,13,2,1,3,1,2,0,0,50,1,2
24135,25,3,220220,7,1,3,4,1,1,0,0,45,1,1
24136,55,4,305850,15,2,2,2,1,1,15024,0,40,1,2
24137,48,5,273402,4,2,8,2,1,1,0,1902,40,1,1
24138,56,3,201344,10,7,7,5,1,2,0,0,38,1,1
24139,47,2,218676,14,2,2,2,1,1,0,0,45,1,1
24140,55,2,141807,13,2,2,2,1,1,0,0,40,1,2
24141,41,1,222434,12,2,13,2,1,1,0,0,40,1,1
24142,47,3,266860,10,2,6,2,1,1,0,0,65,1,2
24143,40,3,34113,9,1,2,1,4,1,6849,0,43,1,1
24144,41,3,159549,13,2,6,2,1,1,0,0,40,1,1
24145,21,3,195248,10,1,6,4,5,2,0,0,20,1,1
24146,52,3,109413,9,1,6,1,1,1,0,0,40,1,1
24147,62,3,195343,16,3,4,5,1,1,15020,0,50,1,2
24148,46,3,185291,7,2,3,2,1,1,0,0,45,1,2
24149,21,6,140012,10,1,12,4,1,1,0,0,20,1,1
24150,35,2,114366,13,2,4,2,1,1,0,0,40,1,1
24151,29,3,169631,9,4,1,4,1,2,0,0,40,1,1
24152,21,3,163870,6,2,5,2,1,1,3908,0,40,1,1
24153,35,3,312232,9,5,7,1,1,1,0,0,50,1,1
24154,46,3,229737,13,2,6,2,1,1,0,0,50,4,2
24155,70,6,306563,9,2,12,2,1,1,0,0,40,1,1
24156,35,3,161637,16,2,4,2,3,1,0,1902,40,22,2
24157,34,3,106014,10,3,7,1,1,1,0,0,60,1,1
24158,21,3,25265,11,1,10,1,1,1,0,0,30,1,1
24159,29,3,71860,9,2,9,2,1,1,0,0,60,1,1
24160,41,7,94113,14,2,2,2,1,1,0,0,60,1,2
24161,51,2,208003,9,2,6,2,1,1,0,0,40,1,1
24162,22,3,113550,9,1,1,4,1,2,0,0,40,1,1
24163,47,3,83046,13,1,2,1,1,1,0,0,40,1,1
24164,42,7,277488,15,2,4,2,1,1,15024,0,65,1,2
24165,19,3,205830,9,1,5,4,1,2,0,0,40,26,1
24166,46,3,273575,13,2,8,2,1,1,15024,0,40,1,2
24167,23,3,245147,10,1,3,4,2,1,0,0,40,1,1
24168,49,3,274720,9,2,7,2,2,1,0,0,40,1,1
24169,58,2,163047,13,3,4,1,1,2,0,0,40,1,1
24170,41,1,47902,13,2,1,2,1,1,0,0,50,1,2
24171,50,3,128798,13,2,11,2,1,1,0,0,40,1,2
24172,77,3,154205,9,7,1,1,1,2,0,0,10,1,1
24173,27,3,176683,11,2,5,2,1,1,0,0,60,1,1
24174,29,7,104737,9,2,7,2,1,1,0,0,60,1,1
24175,54,3,349340,1,2,7,2,3,1,0,0,40,4,1
24176,39,1,218249,10,5,4,5,2,2,0,0,37,1,1
24177,32,3,281540,10,2,11,2,1,1,0,0,50,1,1
24178,36,4,112847,13,2,4,2,3,1,0,0,40,1,1
24179,24,5,126613,13,1,4,4,1,2,0,0,20,1,1
24180,50,2,145419,14,2,6,2,1,1,7688,0,45,1,2
24181,32,2,34572,9,3,9,1,1,1,0,0,65,1,1
24182,26,3,104045,13,1,2,1,1,2,0,0,40,1,1
24183,49,6,57665,13,3,12,4,1,2,0,0,40,1,1
24184,38,3,359001,11,2,4,2,1,1,0,0,42,1,1
24185,47,3,105273,13,7,7,5,2,2,6497,0,40,1,1
24186,31,3,201122,10,2,2,2,1,1,0,0,40,1,2
24187,38,3,160035,9,2,7,2,1,1,0,0,55,1,1
24188,50,3,167886,10,2,6,2,1,1,0,0,40,1,2
24189,18,3,32059,7,1,3,4,1,1,0,0,40,1,1
24190,59,7,200453,14,2,6,2,1,1,0,0,40,1,1
24191,56,2,403072,10,2,7,2,1,1,0,0,50,1,2
24192,34,3,37210,9,1,1,4,1,1,0,0,50,1,1
24193,32,3,199416,13,2,4,2,1,1,0,0,40,1,1
24194,29,3,413227,13,1,5,1,1,1,0,0,35,1,1
24195,29,6,188675,10,3,12,4,2,1,0,0,40,1,1
24196,42,3,226902,13,2,11,2,1,1,0,0,45,1,2
24197,37,3,195189,10,3,5,5,2,2,0,0,40,1,1
24198,36,3,116608,9,3,2,1,1,2,0,0,40,1,1
24199,59,3,99131,14,7,2,1,1,2,0,0,40,1,2
24200,32,3,553405,13,2,6,2,1,1,99999,0,50,1,2
24201,52,5,186117,9,2,13,2,1,1,0,0,56,1,2
24202,29,1,67053,9,1,5,1,3,1,0,0,40,19,1
24203,39,3,347960,15,1,4,1,1,2,14084,0,35,1,2
24204,39,3,325374,10,1,1,1,1,1,0,0,40,1,1
24205,69,3,130413,13,7,2,1,1,2,2346,0,15,1,1
24206,43,3,111949,9,2,5,3,1,2,0,0,35,1,1
24207,39,3,278557,11,2,7,2,1,1,0,1628,48,1,1
24208,19,3,194905,10,1,5,4,1,2,0,0,30,1,1
24209,60,5,195453,11,2,2,2,1,1,0,0,60,1,2
24210,51,3,282549,9,2,10,2,2,1,3137,0,40,1,1
24211,75,3,316119,10,7,4,1,1,2,0,0,8,1,1
24212,37,1,252939,11,1,4,5,2,2,5455,0,40,1,1
24213,24,1,506329,10,1,1,4,3,1,0,0,40,5,1
24214,20,3,316043,7,1,5,4,2,1,594,0,20,1,1
24215,58,4,319733,9,2,8,2,1,1,0,0,70,1,1
24216,21,1,99199,14,1,8,4,1,1,0,0,15,1,1
24217,28,3,204600,9,5,13,6,1,1,0,0,40,1,1
24218,40,3,173307,6,2,10,2,1,1,0,0,40,1,1
24219,45,2,34446,9,2,8,2,1,1,0,0,50,1,1
24220,40,2,237293,15,2,4,3,1,2,15024,0,40,1,2
24221,41,3,175642,10,1,7,1,1,2,0,0,40,1,1
24222,58,3,203735,9,3,2,5,1,2,0,0,40,1,1
24223,44,5,171589,11,2,7,2,1,1,7688,0,40,1,2
24224,26,3,197967,9,2,6,2,1,1,0,0,65,1,1
24225,29,3,413297,12,1,6,1,1,1,0,0,45,6,1
24226,45,3,240841,14,1,4,1,1,2,0,0,40,1,1
24227,23,3,152189,12,1,5,1,1,1,0,0,40,1,1
24228,39,1,85874,9,3,1,5,1,2,0,0,40,1,1
24229,45,2,176814,16,2,4,2,1,1,15024,0,40,1,2
24230,51,5,133336,14,2,4,2,1,1,15024,0,40,1,2
24231,22,3,362623,9,1,3,4,1,1,0,0,40,1,1
24232,67,6,37170,4,3,12,1,1,1,0,0,3,1,1
24233,28,3,30912,9,2,1,2,1,1,0,0,40,1,1
24234,23,3,35448,10,1,5,5,1,2,0,0,25,1,1
24235,33,3,173248,9,2,5,2,2,1,0,0,35,1,1
24236,37,3,49626,11,2,11,2,1,1,0,0,43,1,1
24237,19,3,102723,10,1,1,4,1,2,0,0,40,1,1
24238,90,6,166343,2,7,12,1,2,2,0,0,40,1,1
24239,35,3,168322,7,2,9,2,1,1,0,0,40,1,1
24240,62,3,131117,4,3,11,5,1,2,0,0,38,17,1
24241,20,6,210474,10,1,12,4,1,2,0,0,15,1,1
24242,25,3,110138,9,1,5,1,1,1,0,0,40,1,1
24243,21,3,107452,9,1,7,6,1,1,0,0,40,1,1
24244,32,3,160594,10,1,5,4,1,1,0,0,35,1,1
24245,32,5,186784,13,2,4,3,1,2,5013,0,45,1,1
24246,70,5,334666,9,7,1,1,1,2,0,0,12,1,1
24247,65,6,191380,6,2,12,2,1,1,9386,0,50,1,2
24248,57,3,104272,7,2,7,2,1,1,0,0,40,1,1
24249,31,3,19491,10,1,7,1,1,1,0,0,40,1,1
24250,37,3,128715,13,2,2,2,1,1,0,0,60,1,2
24251,34,3,128063,9,3,5,5,1,2,0,0,36,1,1
24252,26,2,37023,10,2,9,2,1,1,0,0,78,1,1
24253,44,3,68748,10,2,6,2,1,1,0,0,48,1,1
24254,66,3,140576,4,2,7,2,1,1,0,0,40,1,1
24255,39,5,327435,9,3,7,5,1,2,0,0,40,1,1
24256,31,3,202729,9,2,10,2,1,1,0,0,40,1,2
24257,53,3,277471,11,2,11,2,1,1,0,0,40,1,2
24258,36,3,189670,9,2,10,3,1,2,0,0,50,1,1
24259,61,3,204908,5,2,7,2,1,1,0,0,40,1,1
24260,43,3,171841,13,2,6,2,1,1,0,0,40,1,2
24261,38,3,78247,10,2,2,2,1,1,0,0,40,1,1
24262,26,3,68895,9,1,1,1,1,1,0,0,50,6,1
24263,27,3,56658,9,2,3,2,4,1,0,0,8,1,1
24264,58,5,259216,5,3,5,1,1,2,0,0,40,1,1
24265,37,1,270278,9,3,1,5,1,2,0,0,12,8,1
24266,56,3,238806,4,2,7,2,1,1,0,0,26,1,1
24267,36,3,111128,10,5,2,1,1,1,0,0,60,1,2
24268,29,3,119429,9,1,7,1,2,1,0,0,40,1,1
24269,28,3,73037,6,1,8,5,1,1,0,0,30,1,1
24270,61,2,84409,16,2,4,2,1,1,0,0,40,1,2
24271,66,2,274451,5,2,9,2,1,1,0,0,25,1,2
24272,31,3,246439,10,2,9,2,1,1,7298,0,50,1,2
24273,21,3,124242,12,1,5,4,1,2,0,0,40,1,1
24274,67,2,123393,9,2,8,2,1,1,6418,0,58,1,2
24275,26,3,159732,9,7,8,1,1,1,0,0,40,1,1
24276,21,3,161415,10,1,7,1,1,1,0,0,50,1,1
24277,33,3,157568,9,2,10,2,1,1,0,0,40,1,1
24278,33,3,168030,9,3,5,5,1,2,0,0,32,1,1
24279,59,1,349910,13,2,2,2,1,1,10605,0,50,1,2
24280,82,7,130329,4,2,9,2,1,1,0,0,50,1,1
24281,34,1,56964,16,2,4,3,1,2,0,0,50,1,2
24282,29,3,370509,13,2,2,2,1,1,0,0,50,27,2
24283,19,3,106306,10,3,5,4,1,2,0,0,40,1,1
24284,57,2,56480,9,2,2,2,1,1,0,0,1,1,1
24285,41,3,115932,10,2,2,2,1,1,99999,0,50,1,2
24286,55,3,154580,6,2,5,2,2,1,2580,0,40,1,1
24287,27,3,404421,10,1,3,1,2,1,0,0,40,1,1
24288,33,3,194901,9,1,7,1,1,1,0,0,45,1,1
24289,43,1,164790,10,3,1,1,2,1,0,0,50,1,2
24290,72,4,94242,10,7,11,1,1,2,0,0,16,1,1
24291,68,2,365020,9,2,6,2,1,1,0,0,40,1,1
24292,29,3,160512,9,5,1,4,1,2,0,0,40,1,1
24293,41,3,170331,13,2,4,2,1,1,0,0,60,1,1
24294,30,3,101266,9,2,13,2,1,1,0,0,40,1,1
24295,31,3,100252,13,3,5,1,3,1,99999,0,70,1,2
24296,54,3,217718,3,4,5,5,2,2,0,0,30,23,1
24297,32,3,170154,12,5,2,5,1,2,25236,0,50,1,2
24298,56,3,105281,9,7,6,1,1,2,0,1974,40,1,1
24299,39,6,361838,13,2,12,3,1,2,0,0,6,1,2
24300,41,1,283917,11,2,4,2,1,1,0,0,35,1,2
24301,48,3,39530,9,3,1,1,1,2,0,0,40,1,1
24302,66,2,212185,4,2,9,2,1,1,0,0,48,1,1
24303,25,7,90752,13,1,6,1,1,2,0,0,50,1,1
24304,31,3,202450,9,2,10,2,1,1,0,1573,40,1,1
24305,32,3,168138,12,3,6,1,1,1,2597,0,48,1,1
24306,51,3,159755,13,2,2,2,1,1,7688,0,40,1,2
24307,42,3,191765,9,1,1,6,2,2,0,2339,40,35,1
24308,22,6,210802,10,1,12,1,2,2,0,0,35,1,1
24309,31,3,340880,15,2,4,2,1,1,0,0,60,1,2
24310,43,2,113211,9,2,2,3,1,2,0,0,40,1,1
24311,42,3,134509,10,1,8,5,2,2,0,0,40,1,1
24312,20,1,147280,9,1,5,6,5,1,0,0,40,1,1
24313,40,3,145441,13,2,4,2,1,1,0,0,40,1,2
24314,65,3,398001,9,7,1,1,1,2,0,0,20,1,1
24315,53,3,31588,13,2,4,2,1,1,0,0,52,1,2
24316,56,3,189975,10,2,7,2,1,1,0,1902,60,1,2
24317,51,1,231495,16,2,2,2,1,1,7688,0,55,1,2
24318,38,6,121135,9,2,12,2,1,1,0,0,40,1,1
24319,44,3,186916,14,2,2,2,1,1,0,0,50,1,2
24320,49,7,213140,9,2,2,2,1,1,0,1902,60,1,2
24321,47,3,176893,9,3,7,1,2,1,8614,0,44,1,2
24322,22,3,115244,12,2,4,3,1,2,0,0,40,1,1
24323,53,3,313243,10,5,7,1,1,1,0,2444,45,1,2
24324,41,5,169995,10,3,13,1,1,1,0,0,20,1,1
24325,19,3,198459,9,1,1,4,1,1,0,2001,40,1,1
24326,27,5,66824,13,1,4,1,4,2,3325,0,43,1,1
24327,48,2,52240,11,2,2,3,1,2,0,0,25,1,2
24328,52,3,35305,4,1,5,4,1,2,0,0,7,1,1
24329,61,1,186451,15,2,4,2,1,1,0,1902,40,1,2
24330,45,2,160724,13,2,2,2,3,1,0,0,45,29,2
24331,29,3,210464,5,2,10,2,1,1,0,0,40,1,1
24332,41,3,207685,10,3,5,1,1,1,0,0,21,1,1
24333,38,3,233717,10,3,2,5,2,1,0,0,60,1,1
24334,32,3,222205,10,2,4,3,1,2,0,0,40,1,2
24335,37,3,167613,9,2,5,2,1,1,0,0,40,1,1
24336,55,3,148773,6,2,10,2,1,1,0,0,40,1,1
24337,62,5,68268,9,2,8,2,1,1,0,0,40,1,1
24338,48,3,174533,9,2,10,2,1,1,0,0,40,1,1
24339,43,3,273230,10,2,2,2,1,1,0,0,50,1,2
24340,25,3,187502,9,1,6,4,2,1,0,0,24,1,1
24341,47,3,209320,9,5,5,1,1,2,0,0,40,1,1
24342,49,2,56841,13,2,9,2,1,1,0,0,70,1,1
24343,55,3,254627,9,2,5,2,1,1,0,0,40,1,1
24344,42,3,42703,9,3,1,5,1,2,0,0,40,1,1
24345,40,3,374137,9,3,1,4,1,1,0,0,40,1,1
24346,34,3,196385,11,2,2,2,1,1,0,0,40,1,1
24347,38,3,192930,9,5,6,5,1,2,0,0,10,1,1
24348,39,3,99527,9,2,7,2,1,1,0,0,40,1,2
24349,45,3,185437,12,3,7,1,1,2,0,0,55,1,1
24350,43,3,247162,12,1,6,4,1,1,0,0,40,1,1
24351,32,4,131534,9,1,2,1,2,2,0,0,40,1,1
24352,18,3,184693,10,1,5,4,1,2,0,0,20,6,1
24353,27,3,704108,14,1,4,1,1,1,0,0,40,1,1
24354,57,3,220262,12,3,11,1,1,2,0,0,40,1,1
24355,38,3,95654,9,2,1,3,1,2,0,0,60,1,1
24356,67,3,89346,13,2,4,2,1,1,0,0,40,1,2
24357,26,3,94392,7,5,5,5,1,2,0,0,20,1,1
24358,21,3,334113,9,1,10,4,1,1,0,0,40,1,1
24359,17,3,32763,6,1,5,4,1,1,0,0,15,1,1
24360,31,3,136651,9,2,7,2,1,1,0,0,40,6,1
24361,51,2,240236,12,5,6,1,2,1,0,0,30,1,1
24362,29,3,53271,13,2,2,2,1,1,0,0,40,1,2
24363,28,3,31493,13,1,7,4,1,1,0,0,40,1,2
24364,32,3,195891,12,2,4,2,1,1,0,0,45,1,2
24365,31,5,209103,10,2,13,2,1,1,3464,0,45,1,1
24366,26,3,211424,10,2,3,2,1,1,0,0,40,1,2
24367,28,5,84657,13,3,4,1,1,2,0,0,40,1,1
24368,40,3,151408,14,1,4,1,1,2,0,0,40,1,1
24369,51,3,106819,4,1,3,4,1,1,0,0,19,1,1
24370,62,3,132917,10,2,8,2,2,1,0,0,20,1,1
24371,54,3,146834,6,2,10,2,1,1,0,0,60,1,1
24372,55,3,164332,9,5,5,1,1,2,0,0,16,1,1
24373,24,3,30656,9,1,3,1,1,1,0,0,20,1,1
24374,27,3,113501,14,1,1,4,1,1,0,0,45,1,1
24375,18,3,165316,9,1,8,4,1,1,0,0,30,1,1
24376,22,3,233955,13,1,4,1,4,2,14344,0,40,1,2
24377,21,3,126613,9,1,6,1,1,2,0,0,40,1,1
24378,44,2,361280,10,2,6,2,3,1,0,0,80,14,2
24379,50,6,123044,14,2,12,2,1,1,0,0,60,1,2
24380,38,3,165472,13,2,4,2,1,1,0,0,40,1,2
24381,39,3,99452,13,2,4,2,1,1,0,0,50,1,2
24382,27,3,84977,9,2,7,2,1,1,0,0,40,1,1
24383,35,3,240458,7,3,7,1,2,1,0,0,40,1,1
24384,51,3,230858,10,2,7,2,1,1,0,1977,60,1,2
24385,60,3,123218,10,2,5,2,1,1,0,0,40,1,1
24386,62,6,191118,10,2,12,2,1,1,7298,0,40,1,2
24387,38,3,115289,9,2,10,2,1,1,0,0,40,1,1
24388,37,3,373895,10,5,3,1,2,1,0,0,35,1,1
24389,43,3,152617,10,3,1,4,1,2,0,0,40,1,1
24390,49,1,72619,10,3,1,5,1,2,0,0,50,1,1
24391,17,3,41865,6,1,5,4,1,2,0,0,25,1,1
24392,32,3,190228,9,1,5,1,1,1,0,0,60,1,1
24393,23,3,193090,13,1,4,1,1,2,0,0,38,1,1
24394,28,3,138692,13,2,4,2,1,1,0,1887,40,1,2
24395,83,7,153183,13,2,2,2,1,1,0,2392,55,1,2
24396,25,3,181896,13,1,1,4,1,2,0,0,40,1,1
24397,42,3,268183,13,2,2,2,1,1,0,1485,60,1,1
24398,46,5,213668,7,1,5,1,1,1,0,0,40,1,1
24399,29,3,99369,13,1,4,1,5,2,0,0,50,1,1
24400,44,3,104196,14,2,2,2,1,1,0,0,45,1,2
24401,60,2,176839,15,2,6,2,1,1,0,0,45,1,2
24402,30,5,99502,11,3,13,5,4,2,0,0,40,1,1
24403,24,3,183410,10,1,6,4,1,2,0,0,17,1,1
24404,17,3,25690,6,1,5,4,1,2,0,0,10,1,1
24405,76,6,201986,7,7,12,6,1,2,0,0,16,1,1
24406,31,3,188961,12,1,11,4,1,2,0,0,40,1,1
24407,52,3,114971,10,2,7,2,1,1,0,0,40,1,2
24408,39,3,121468,13,1,2,4,3,2,0,0,35,1,1
24409,73,7,191540,13,2,6,2,1,1,0,0,50,1,2
24410,38,3,146398,9,1,5,5,2,2,0,0,24,1,1
24411,48,3,193553,9,3,5,1,2,2,0,0,20,1,1
24412,60,3,121127,6,7,6,1,1,2,0,0,40,1,1
24413,26,3,389856,9,1,8,1,1,1,0,0,40,1,1
24414,20,3,290504,9,1,5,6,1,1,0,0,40,1,1
24415,54,1,137065,16,1,2,1,1,2,0,0,40,1,2
24416,50,5,212685,9,2,5,2,2,1,0,0,40,1,1
24417,20,3,71475,10,1,1,4,1,2,0,0,40,1,1
24418,23,3,111450,10,1,1,6,2,1,0,0,22,1,1
24419,35,3,225860,11,2,7,2,1,1,0,0,40,1,2
24420,43,3,129853,6,1,10,1,2,1,0,0,40,1,1
24421,50,3,99925,9,2,1,2,1,1,0,0,32,1,1
24422,58,3,227800,2,5,9,1,2,1,0,0,50,1,1
24423,55,1,111130,12,3,1,4,3,1,0,0,40,1,1
24424,29,3,100764,13,2,2,2,1,1,0,0,45,1,2
24425,47,3,275095,10,3,10,1,1,2,0,0,40,1,1
24426,39,3,147500,9,2,4,3,2,2,0,0,40,1,1
24427,63,5,150079,9,2,1,3,1,2,0,0,35,1,2
24428,27,3,140863,9,1,8,1,1,1,0,0,60,1,1
24429,62,6,199198,7,3,12,1,2,2,0,0,40,1,1
24430,38,3,193372,10,1,2,4,1,2,0,0,40,1,1
24431,25,3,196771,9,1,3,1,1,1,0,0,65,1,1
